Date,Open,High,Low,Close,Volume,Adj Close
27/01/2006,80.75,81.77,80.75,81.02,6103400,71.09
30/01/2006,80.21,81.81,80.21,81.63,5325100,71.63
31/01/2006,81.5,82,81.17,81.3,6771600,71.34
01/02/2006,80.9,82.24,80.65,81.94,5419300,71.9
02/02/2006,81.45,81.59,80.9,81.23,6198000,71.28
03/02/2006,80.55,80.77,79.72,79.97,9852000,70.17
06/02/2006,79.94,79.95,78.93,79.51,9568500,69.77
07/02/2006,79.5,80.19,79.3,79.85,5247300,70.07
08/02/2006,80.58,80.9,80.24,80.8,5029200,71.08
09/02/2006,80.4,80.8,79.5,80.4,7609200,70.73
10/02/2006,80.4,81.46,80.2,81.33,5371900,71.54
13/02/2006,81.33,81.91,80.18,80.44,5257400,70.76
14/02/2006,80.55,81.45,80.35,81.09,6075500,71.33
15/02/2006,80.86,81.5,80.5,80.85,5052000,71.12
16/02/2006,80.68,80.91,80.13,80.91,5310500,71.17
17/02/2006,80.91,81.03,80.13,80.71,5298800,71
21/02/2006,80.1,80.75,79.97,80.5,5838000,70.81
22/02/2006,80,81.65,79.97,81.35,5294300,71.56
23/02/2006,81.2,81.34,80.04,80.2,4979400,70.55
24/02/2006,80.65,80.65,79.85,80.1,3903200,70.46
27/02/2006,79.97,80.89,79.95,80.63,3787000,70.93
28/02/2006,80.1,80.55,79.71,80.24,5960700,70.59
01/03/2006,80.2,80.81,79.78,79.9,5172300,70.29
02/03/2006,79.55,80.21,79.54,79.94,4418800,70.32
03/03/2006,79.51,80.83,79.51,79.96,4354400,70.34
06/03/2006,79.91,80.64,79.9,80,4709500,70.37
07/03/2006,80.01,80.79,79.86,80.29,4330800,70.63
08/03/2006,80.25,81.6,80.25,81.14,5569900,71.38
09/03/2006,81.26,81.98,80.8,81.02,4310700,71.27
10/03/2006,81.03,82.25,81.03,81.57,4787200,71.76
13/03/2006,81.56,82.4,81.45,81.93,4571400,72.07
14/03/2006,81.51,82.99,81.47,82.88,4518000,72.91
15/03/2006,82.65,83.76,82.64,83.38,5370400,73.35
16/03/2006,83.43,83.72,82.61,82.87,4299500,72.9
17/03/2006,83.35,83.41,82.82,83.3,6414400,73.28
20/03/2006,83.11,83.75,82.99,83.58,3870300,73.52
21/03/2006,83.82,84.99,83.58,83.81,7404300,73.73
22/03/2006,83.35,84.68,83.35,84.45,4968600,74.29
23/03/2006,84.23,84.27,82.93,83.2,5105800,73.19
24/03/2006,82.99,83.72,82.99,83.36,4198800,73.33
27/03/2006,82.98,83.26,82.58,83.08,3910100,73.08
28/03/2006,82.86,83.39,82.29,82.43,4508600,72.51
29/03/2006,82.2,83.55,82.2,83.13,4392100,73.13
30/03/2006,82.88,83.7,82.83,83.2,4467000,73.19
31/03/2006,82.95,83.6,82.29,82.47,5862000,72.55
03/04/2006,82.72,83.59,82.65,83.06,4121600,73.07
04/04/2006,83.05,83.78,82.8,83.45,3853000,73.41
05/04/2006,83.33,84.45,83.32,84.17,5523900,74.04
06/04/2006,83.7,84.32,83.36,83.81,4944100,73.73
07/04/2006,83.6,83.8,82.44,82.48,5337500,72.56
10/04/2006,82.27,82.74,82,82.1,3627700,72.22
11/04/2006,81.83,82.06,80.75,81.16,5959700,71.39
12/04/2006,81.1,81.37,80.63,80.75,3905200,71.03
13/04/2006,81.18,82.6,81.12,81.98,4799700,72.12
17/04/2006,81.92,82.92,81.4,81.64,4634200,71.82
18/04/2006,81.89,83.53,81.7,83.31,7905800,73.29
19/04/2006,83.95,84,81.26,81.86,10554700,72.01
20/04/2006,81.65,82.85,81.64,82.02,6237200,72.15
21/04/2006,82.49,82.5,81.38,81.66,6117400,71.83
24/04/2006,81.3,82.41,81.1,82.11,6604100,72.23
25/04/2006,81.95,82.9,81.6,82.67,6856300,72.72
26/04/2006,82.84,83.48,82.71,83.35,6648800,73.32
27/04/2006,82.7,84.4,82.7,83.88,8174300,73.79
28/04/2006,83.51,83.62,81.98,82.34,8201800,72.43
01/05/2006,82.59,83.31,82.1,82.23,6011100,72.34
02/05/2006,999,82.74,82,82.42,4336400,72.5
03/05/2006,82.54,83.29,82.45,82.7,5721100,72.75
04/05/2006,82.87,83.09,82.4,82.43,3966900,72.51
05/05/2006,82.95,83.34,82.7,83.28,4504500,73.26
08/05/2006,82.6,83.22,82.3,82.89,3856500,73.18
09/05/2006,82.49,83.29,82.41,83.23,4072800,73.48
10/05/2006,82.9,83.33,82.6,82.9,3430400,73.19
11/05/2006,999,83.09,82.45,82.46,5274500,72.8
12/05/2006,82.47,83.69,82.3,82.39,5685700,72.74
15/05/2006,81.8,83.15,81.8,82.89,5776400,73.18
16/05/2006,83,83.25,82.07,82.16,4454800,72.54
17/05/2006,81.75,82.21,81.02,81.27,5936000,71.75
18/05/2006,80.5,81.35,80.03,80.66,5443600,71.21
19/05/2006,80.86,81,79.51,80.28,7019100,70.88
22/05/2006,79.83,80.34,79.4,80.02,6250900,70.65
23/05/2006,80.25,81.3,79.64,79.83,5006400,70.48
24/05/2006,79.35,80.04,79.06,79.78,7389600,70.43
25/05/2006,79.89,80.18,79.65,80.14,3995000,70.75
26/05/2006,80.16,80.86,79.7,80.75,3580800,71.29
30/05/2006,80.35,80.96,80.15,80.16,5049100,70.77
31/05/2006,80.15,80.83,79.61,79.9,6384900,70.54
01/06/2006,79.89,80.87,79.81,80.69,4866500,71.24
02/06/2006,80.5,80.56,79.15,79.52,7232300,70.21
05/06/2006,79.1,80.04,79.01,79.06,5555800,69.8
06/06/2006,79.06,79.9,78.5,79.76,7250600,70.42
07/06/2006,79.78,80.74,79.12,79.15,7924800,69.88
08/06/2006,78.55,79.58,76.75,77.03,13474400,68.01
09/06/2006,77.24,78.1,77.05,77.63,6135400,68.54
12/06/2006,77.63,78.09,77.01,77.02,4924900,68
13/06/2006,77.14,77.93,76.82,76.93,7374100,67.92
14/06/2006,76.93,77.85,76.93,77.71,6038600,68.61
15/06/2006,77.85,78.78,76.95,78.56,6679400,69.36
16/06/2006,78.44,78.53,77.57,77.95,8133500,68.82
19/06/2006,77.9,78.3,77.34,77.67,5302100,68.57
20/06/2006,77.84,78.3,77.25,77.99,6124500,68.85
21/06/2006,77.99,78.56,77.98,78.3,5559100,69.13
22/06/2006,78.16,78.37,77,77.19,5563700,68.15
23/06/2006,77.15,77.84,76.94,77.1,4520600,68.07
26/06/2006,77.04,77.52,76.8,77.15,3448000,68.11
27/06/2006,77.32,77.6,76.32,76.63,5596800,67.65
28/06/2006,76.53,76.6,76.06,76.56,4392100,67.59
29/06/2006,76.89,77.8,76.56,77.59,5448900,68.5
30/06/2006,77.7,77.93,76.79,76.82,7911700,67.82
03/07/2006,77.54,78.27,77.27,78.02,3177300,68.88
05/07/2006,78,78.39,77.52,77.77,4047800,68.66
06/07/2006,77.59,78.53,77.57,78.09,4333100,68.94
07/07/2006,78.09,78.09,76.12,76.42,6641600,67.47
10/07/2006,76.18,76.83,75.87,76.67,7154700,67.69
11/07/2006,76.25,76.65,75.44,76.47,6086500,67.51
12/07/2006,76.07,76.3,74.82,75.48,8372100,66.64
13/07/2006,75.01,75.28,73.83,74.24,8754700,65.54
14/07/2006,74.24,74.3,73.37,73.57,6957800,64.95
17/07/2006,73.35,73.94,73.2,73.7,6822700,65.07
18/07/2006,73.7,74.42,72.73,74.26,8667500,65.56
19/07/2006,76,77.06,76,76.07,14536900,67.16
20/07/2006,75.73,75.88,75.2,75.48,12214900,66.64
21/07/2006,75.49,75.5,74.5,74.86,8372500,66.09
24/07/2006,74.92,76.15,74.92,75.99,5611200,67.09
25/07/2006,75.99,76.41,75.31,75.89,5580300,67
26/07/2006,75.48,76.3,75.36,75.83,3870100,66.95
27/07/2006,75.83,77.29,75.75,76.15,6439100,67.23
28/07/2006,76.38,77.3,76.26,76.96,4165700,67.94
31/07/2006,76.44,77.5,76.15,77.41,5381800,68.34
01/08/2006,76.65,77.38,75.75,76.14,4406700,67.22
02/08/2006,76.21,76.93,76.2,76.32,3283800,67.38
03/08/2006,76,76.73,75.4,76.33,2765800,67.39
04/08/2006,76.65,76.77,75.32,75.91,5062400,67.02
07/08/2006,75.63,76.2,75.28,75.52,3870200,66.67
08/08/2006,75.63,76.26,75.11,75.33,3794700,66.77
09/08/2006,75.56,76.28,75.39,75.39,4480400,66.82
10/08/2006,75.2,76.08,75.05,75.74,3213600,67.13
11/08/2006,75.34,75.78,75.2,75.48,3695800,66.9
14/08/2006,76.05,77.49,75.6,76.68,4997400,67.97
15/08/2006,76.9,77.14,76.31,77.08,5985400,68.32
16/08/2006,77.48,79.28,77.35,79.09,7386500,70.1
17/08/2006,78.93,79.56,78.53,79.37,5535400,70.35
18/08/2006,79.38,79.97,78.63,79.9,5399200,70.82
21/08/2006,79.51,79.88,78.87,79.28,3676500,70.27
22/08/2006,79.28,79.55,78.61,78.95,4057200,69.98
23/08/2006,78.95,79.47,78.42,78.67,3425700,69.73
24/08/2006,78.9,79.5,78.87,79.38,3473300,70.36
25/08/2006,79.2,80,79.14,79.88,3427400,70.8
28/08/2006,79.91,80.47,79.76,80.32,5259400,71.19
29/08/2006,80.06,81.48,80.06,81.4,5208500,72.15
30/08/2006,81.26,81.68,80.84,81.22,4688800,71.99
31/08/2006,81.3,81.5,80.78,80.97,3786200,71.77
01/09/2006,81.13,81.57,80.81,81.41,3294000,72.16
05/09/2006,81.19,81.54,80.6,80.85,3968500,71.66
06/09/2006,80.29,80.69,80.17,80.28,3727600,71.16
07/09/2006,79.9,80.38,79.31,79.4,3913300,70.38
08/09/2006,79.6,80.86,79.35,80.66,4498600,71.5
11/09/2006,80.6,81.2,80.25,80.93,4314300,71.73
12/09/2006,81.14,82.5,81.06,82.28,5722200,72.93
13/09/2006,82.25,82.7,81.84,82.21,4920200,72.87
14/09/2006,81.9,83,81.74,82.47,4265300,73.1
15/09/2006,83.21,83.59,82.79,82.94,8203800,73.52
18/09/2006,82.56,83.21,82.17,82.24,4417600,72.9
19/09/2006,81.97,82.09,81.42,81.87,5088600,72.57
20/09/2006,82.37,83.79,82.2,83.42,7524600,73.94
21/09/2006,82.61,83.25,81.35,81.61,8909000,72.34
22/09/2006,81.75,82.12,81.01,81.21,4350200,71.98
25/09/2006,81.65,82.28,81.28,82,5683000,72.68
26/09/2006,81.9,82.66,81.7,82.5,4731800,73.13
27/09/2006,82,82.67,81.71,82.09,5880500,72.76
28/09/2006,81.85,82.35,81.72,81.99,4592300,72.67
29/09/2006,81.9,82.79,81.77,81.94,4770700,72.63
02/10/2006,81.76,82.47,81.58,81.87,4483300,72.57
03/10/2006,81.88,82.26,81.56,81.65,4838500,72.37
04/10/2006,81.65,83.25,81.63,83.1,6119300,73.66
05/10/2006,82.81,83.21,82.6,82.92,4956600,73.5
06/10/2006,82.93,83.78,82.5,83.14,5340900,73.69
09/10/2006,83.14,84.08,83,84,4490200,74.46
10/10/2006,83.71,84.63,83.56,84.19,4712900,74.62
11/10/2006,84.15,84.69,83.79,84.19,5210600,74.62
12/10/2006,84.2,84.9,84.1,84.7,4661700,75.08
13/10/2006,84.45,86.21,84.44,86.08,7788600,76.3
16/10/2006,86.08,87.6,85.75,86.71,8633100,76.86
17/10/2006,86.33,87.94,86.22,86.95,13295500,77.07
18/10/2006,90.51,92.04,89.73,89.82,27875200,79.61
19/10/2006,89.8,90.98,89.31,89.86,10671400,79.65
20/10/2006,90.04,90.7,89.55,90.48,7390900,80.2
23/10/2006,90.05,92,90.01,91.56,8862300,81.16
24/10/2006,90.91,91.95,90.8,91.49,9222300,81.1
25/10/2006,91.21,91.99,90.94,91.83,6122100,81.4
26/10/2006,91.83,91.93,91.25,91.54,4990300,81.14
27/10/2006,90.91,91.89,90.58,90.76,5840300,80.45
30/10/2006,89.8,92,89.8,91.5,5594000,81.1
31/10/2006,91.5,92.68,91.5,92.33,9267300,81.84
01/11/2006,92.5,92.68,91.5,91.8,5845700,81.37
02/11/2006,91.8,91.95,91.25,91.68,4895100,81.26
03/11/2006,91.76,92.34,91.18,91.41,4506400,81.02
06/11/2006,91.5,92.74,91.5,92.6,6240600,82.08
07/11/2006,92.42,93.4,92.41,92.75,7305200,82.21
08/11/2006,92.25,92.92,92.01,92.59,6022200,82.34
09/11/2006,92.59,93.19,92.37,92.42,4518900,82.19
10/11/2006,92.3,92.35,91.63,91.76,5369600,81.6
13/11/2006,91.55,92.43,91.41,92.07,4358300,81.87
14/11/2006,92,93.29,91.65,93.29,5873000,82.96
15/11/2006,93.08,93.28,92.54,93.11,4172800,82.8
16/11/2006,93.07,93.6,92.6,93.47,4171500,83.12
17/11/2006,93.42,94.05,93.31,93.81,5251000,83.42
20/11/2006,93.6,93.8,93.01,93.25,5010600,82.92
21/11/2006,93.01,93.43,92.85,93.08,3067800,82.77
22/11/2006,92.9,93.74,92.8,93.52,3351700,83.16
24/11/2006,93.05,93.75,92.98,93.35,2129800,83.01
27/11/2006,92.71,93.24,91.12,91.45,6284000,81.32
28/11/2006,90.65,91.57,90.43,91.35,4962100,81.23
29/11/2006,91.35,91.66,91.01,91.52,4623000,81.38
30/11/2006,91.35,92.48,91.25,91.92,6470700,81.74
01/12/2006,91.9,91.91,90.55,91.25,5445400,81.14
04/12/2006,92.5,93.95,92.25,93.51,7507900,83.15
05/12/2006,93.51,94.64,93.44,94.48,6886200,84.02
06/12/2006,94.48,94.87,94.01,94.12,5947300,83.7
07/12/2006,94,94.43,93.55,94.23,4310800,83.79
08/12/2006,93.65,94.39,93.47,93.86,4140000,83.47
11/12/2006,93.72,94.35,93.56,93.64,3459200,83.27
12/12/2006,93.6,94.85,93.3,94.12,7783800,83.7
13/12/2006,94.78,95.33,94.5,94.77,6441300,84.27
14/12/2006,94.97,95.72,94.54,95.36,4644100,84.8
15/12/2006,95.61,95.8,95.05,95.3,8086500,84.75
18/12/2006,94.95,96.16,94.8,95.44,7984900,84.87
19/12/2006,95.1,96.39,94.91,96,4933200,85.37
20/12/2006,96.1,96.5,95.7,96,3654600,85.37
21/12/2006,95.78,96.5,95.53,95.91,4405600,85.29
22/12/2006,95.75,95.98,95.24,95.25,3031500,84.7
26/12/2006,95,95.81,94.92,95.66,2278700,85.07
27/12/2006,96.3,97.23,96.27,97.2,4571600,86.44
28/12/2006,97.11,97.4,96.87,96.97,4501700,86.23
29/12/2006,97,97.88,96.83,97.15,4455900,86.39
03/01/2007,97.18,98.4,96.26,97.27,9196800,86.5
04/01/2007,97.25,98.79,96.88,98.31,10524500,87.42
05/01/2007,97.6,97.95,96.91,97.42,7221300,86.63
08/01/2007,98.5,99.5,98.35,98.9,10340000,87.95
09/01/2007,99.08,100.33,99.07,100.07,11108200,88.99
10/01/2007,98.5,99.05,97.93,98.89,8744800,87.94
11/01/2007,99,99.9,98.5,98.65,8000700,87.73
12/01/2007,98.99,99.69,98.5,99.34,6636500,88.34
16/01/2007,99.4,100.84,99.3,100.82,9602200,89.65
17/01/2007,100.69,100.9,99.9,100.02,8200700,88.94
18/01/2007,99.8,99.95,98.91,99.45,14725000,88.44
19/01/2007,95,96.85,94.55,96.17,26035800,85.52
22/01/2007,96.42,97.23,96.12,97.11,13539300,86.36
23/01/2007,96.91,97.38,96.2,97.08,10337400,86.33
24/01/2007,97.08,97.58,96.58,97.4,5700000,86.61
25/01/2007,97.22,97.92,97.22,97.51,6201300,86.71
26/01/2007,97.52,97.83,96.84,97.45,5771100,86.66
29/01/2007,97.7,98.66,97.45,98.54,7294800,87.63
30/01/2007,98.57,99.45,98.5,99.37,7177900,88.37
31/01/2007,98.8,99.48,98.35,99.15,6432600,88.17
01/02/2007,98.97,99.18,97.96,99,6610700,88.04
02/02/2007,99.1,99.73,98.88,99.17,6656300,88.19
05/02/2007,99.17,100.44,98.9,100.38,8184800,89.26
06/02/2007,100,100.4,99.54,99.85,6532800,88.79
07/02/2007,99.8,100.36,99.12,99.54,7698200,88.78
08/02/2007,98.9,99.74,98.65,99.62,6152200,88.85
09/02/2007,99.52,99.7,97.81,98.55,6100400,87.9
12/02/2007,98.8,99.2,98.22,98.58,5331000,87.93
13/02/2007,98.6,98.74,97.8,98.29,5702800,87.67
14/02/2007,98.5,99.43,98.25,99.2,5644800,88.48
15/02/2007,99.06,99.52,98.48,98.92,5568600,88.23
16/02/2007,99.12,99.25,98.63,98.99,4800700,88.29
20/02/2007,98.66,99.46,98.55,99.35,4124200,88.61
21/02/2007,98.9,99.37,98.7,99.09,4302400,88.38
22/02/2007,98.8,99.5,97.77,98.5,5900100,87.86
23/02/2007,98.4,98.44,97.41,97.73,6355800,87.17
26/02/2007,97.86,97.86,96.46,96.91,5922100,86.44
27/02/2007,96,96.01,92.88,93.96,11996700,83.81
28/02/2007,93.71,94.09,92.47,92.94,12191600,82.9
01/03/2007,90.25,93.05,88.77,92.27,12865700,82.3
02/03/2007,92,92.37,90.84,90.9,9451300,81.08
05/03/2007,90.25,92.15,90.1,91.81,10314900,81.89
06/03/2007,92.4,93.89,92.26,93.8,9184200,83.66
07/03/2007,93.97,94.85,93.62,93.94,10269100,83.79
08/03/2007,94.5,94.82,92.52,93,7403900,82.95
09/03/2007,93.48,94,92.82,93.28,6333000,83.2
12/03/2007,93.29,94.17,92.97,94.11,5531300,83.94
13/03/2007,93.86,94.47,92.62,92.71,7539100,82.69
14/03/2007,92.65,94.03,92.1,93.76,8713900,83.63
15/03/2007,93.4,93.97,93.1,93.45,5910000,83.35
16/03/2007,94.45,94.45,93.02,93.25,8728700,83.17
19/03/2007,93.95,94.32,93.39,93.99,4568100,83.83
20/03/2007,94,94.53,93.55,94.5,4560000,84.29
21/03/2007,94.5,95.81,93.83,95.36,7665600,85.06
22/03/2007,95.1,95.44,94.65,95.19,5700400,84.9
23/03/2007,94.82,95.22,94.65,95.03,4412500,84.76
26/03/2007,95,95.25,94.32,95,6729400,84.73
27/03/2007,94.71,95.03,94.2,94.73,4695800,84.49
28/03/2007,93.9,95.02,93.8,94.26,8128000,84.07
29/03/2007,94.66,95.11,93.96,94.57,6851500,84.35
30/03/2007,94.24,94.75,93.57,94.26,7638100,84.07
02/04/2007,94.51,95.5,94.06,95.21,5883700,84.92
03/04/2007,95.45,96.23,95.33,96.1,5730800,85.72
04/04/2007,95.8,96.45,95.57,96.21,4276200,85.81
05/04/2007,95.98,96.75,95.75,96.52,3307100,86.09
09/04/2007,96.43,96.94,96.12,96.62,4850600,86.18
10/04/2007,96.4,96.8,96.16,96.46,3596400,86.04
11/04/2007,96.51,96.7,94.95,95.16,5936900,84.88
12/04/2007,95.03,95.82,94.53,95.67,7085300,85.33
13/04/2007,95.75,95.75,94.59,94.93,6027800,84.67
16/04/2007,94.99,96.3,94.72,96.18,6865100,85.79
17/04/2007,96.3,97.66,96.02,97.12,10264000,86.62
18/04/2007,94.8,95.91,94.4,94.8,15871700,84.56
19/04/2007,94.5,94.87,94,94.29,9445600,84.1
20/04/2007,95.02,95.15,93.91,94.58,9340300,84.36
23/04/2007,95.16,95.73,95.05,95.21,7247400,84.92
24/04/2007,97.23,99.9,97.23,98.49,21450700,87.85
25/04/2007,98.74,101.7,98.73,101.46,14827300,90.5
26/04/2007,101,101.5,100.21,100.9,8608500,90
27/04/2007,100.3,101.17,100.06,101.17,6141400,90.24
30/04/2007,101.11,103,100.97,102.21,10050400,91.16
01/05/2007,102.06,103.17,102.05,103.17,8670100,92.02
02/05/2007,102.8,103.14,102.13,102.22,6820300,91.17
03/05/2007,101.75,103,101.35,102.8,7302200,91.69
04/05/2007,102.75,103.03,102.25,102.96,5464800,91.83
07/05/2007,102.76,103.17,102.4,103.16,5620100,92.01
08/05/2007,102.42,103.39,102.21,103.29,5965000,92.49
09/05/2007,103.93,104.75,103.7,104.38,8408100,93.46
10/05/2007,103.82,105.11,103.71,104.68,8959800,93.73
11/05/2007,104.69,105.99,104.67,105.98,6026100,94.9
14/05/2007,105.81,106.25,104.79,105.57,5732600,94.53
15/05/2007,105.4,105.8,104.7,104.83,6104200,93.87
16/05/2007,105.1,105.89,104.53,105.87,5613500,94.8
17/05/2007,105.61,106.23,104.73,105.31,7706400,94.3
18/05/2007,105.84,108.05,105.6,107.99,9857500,96.7
21/05/2007,107.67,108,106.87,107.04,7512200,95.84
22/05/2007,106.95,107.25,106.01,106.7,5313300,95.54
23/05/2007,106.8,107,105.25,105.58,4396900,94.54
24/05/2007,105.45,105.98,103.57,103.95,6926300,93.08
25/05/2007,103.9,105.43,103.85,105.18,6123000,94.18
29/05/2007,105.57,106.63,105.3,105.91,5420300,94.83
30/05/2007,105.4,107.1,105.21,106.93,7401000,95.75
31/05/2007,107.26,107.67,106,106.6,5097700,95.45
01/06/2007,106.62,107.24,106.02,106.54,5289200,95.4
04/06/2007,106.5,106.59,105.58,106.23,4569900,95.12
05/06/2007,106.55,106.55,105.54,105.84,5244200,94.77
06/06/2007,105.5,105.51,102.39,102.41,30770700,91.7
07/06/2007,102.46,103.17,101.56,101.8,14384600,91.15
08/06/2007,101.8,103.21,101.75,103.07,8216300,92.29
11/06/2007,102.87,104,102.5,103.22,7903100,92.42
12/06/2007,103.11,103.18,102.15,102.34,5578400,91.64
13/06/2007,102.85,103.26,102.1,103.12,6437600,92.33
14/06/2007,103.1,104.24,102.81,103.85,5165600,92.99
15/06/2007,104.22,105.19,103.88,105.09,9432300,94.1
18/06/2007,105.27,105.65,104.89,105.33,6359200,94.31
19/06/2007,104.93,106.66,104.9,106.5,5754000,95.36
20/06/2007,106.5,107.02,105.95,106,6541500,94.91
21/06/2007,105.77,107,105.61,106.6,5587800,95.45
22/06/2007,105.96,106.44,104.44,104.44,10808500,93.52
25/06/2007,104.73,105.77,104.5,105.1,8476400,94.11
26/06/2007,105.1,106.06,104.82,105.33,5229600,94.31
27/06/2007,104.75,105.47,104.4,105.43,5403800,94.4
28/06/2007,105.52,106.92,105.22,105.95,5430900,94.87
29/06/2007,105.96,106.58,104.1,105.25,7018400,94.24
02/07/2007,105.39,105.8,104.58,105.01,4701300,94.03
03/07/2007,105.5,107.08,105.24,106.58,4217900,95.43
05/07/2007,106.31,108.39,105.98,108.05,6670900,96.75
06/07/2007,107.79,109.66,107.66,109.03,8977200,97.63
09/07/2007,108.73,109.35,108.2,108.97,6046300,97.57
10/07/2007,108.55,109.15,108.25,108.63,6209300,97.27
11/07/2007,108.3,109.6,108.25,109.1,5887800,97.69
12/07/2007,109.35,109.65,108.22,109.28,9544100,97.85
13/07/2007,108.75,109.2,108.1,108.6,7124100,97.24
16/07/2007,108.57,110.04,108.42,109.66,8864200,98.19
17/07/2007,109.66,111.47,109.45,110.77,7619900,99.18
18/07/2007,110.25,111.88,110.04,111.08,10154100,99.46
19/07/2007,115,116.48,114.65,115.86,17281600,103.74
20/07/2007,114.85,115.86,113.94,114.81,11706300,102.8
23/07/2007,114.88,116.43,114.85,116.38,8040900,104.21
24/07/2007,115.32,117,115.02,116.17,10499300,104.02
25/07/2007,116.19,118.38,115.24,118.1,11340000,105.75
26/07/2007,117.01,118.82,115.52,116.53,16822100,104.34
27/07/2007,116.62,117.95,115.62,115.62,18138700,103.53
30/07/2007,115,115.75,113.52,114.52,15095400,102.54
31/07/2007,114.72,114.72,110.02,110.65,17816200,99.08
01/08/2007,110.39,112.73,110.06,112.04,12359700,100.32
02/08/2007,112.1,114.05,111.5,113.23,11318900,101.39
03/08/2007,113.24,114.18,111.7,111.89,9571300,100.19
06/08/2007,111.97,113.89,111.7,113.89,7245500,101.98
07/08/2007,113.02,114.17,112.25,113.53,8021400,101.66
08/08/2007,114.3,114.6,112.26,112.98,7681400,101.52
09/08/2007,110.77,114.49,110.73,110.73,9086000,99.5
10/08/2007,109.75,113.5,109.7,112.64,9592200,101.22
13/08/2007,112.99,113.95,112.31,112.71,6135500,101.28
14/08/2007,112.83,113.15,111.74,112.05,5615600,100.69
15/08/2007,111,112.85,109.91,111.23,11640200,99.95
16/08/2007,110.98,111.42,103.7,109.69,16723000,98.56
17/08/2007,111.87,112.67,108.66,110.9,15274600,99.65
20/08/2007,110.9,111.1,109.13,109.22,9839800,98.14
21/08/2007,108.9,110.11,108.08,109.04,8458500,97.98
22/08/2007,110.09,110.5,109.15,110,6329700,98.84
23/08/2007,110.4,111.68,110.01,111.45,8271000,100.15
24/08/2007,111.45,113.25,110.81,113.24,7058700,101.75
27/08/2007,113,113.85,112.8,113.44,4921800,101.93
28/08/2007,112.9,113.59,111.63,112,6006600,100.64
29/08/2007,112.88,114.98,112.07,114.57,7049800,102.95
30/08/2007,113.62,116,113.62,115.37,7756100,103.67
31/08/2007,115.99,117.35,115.55,116.69,6883600,104.85
04/09/2007,116.34,118.89,116.15,118.19,8070500,106.2
05/09/2007,117.48,118.15,116.55,117.88,6555500,105.92
06/09/2007,117.92,118.75,116.24,117.62,6778600,105.69
07/09/2007,116.2,116.97,115.33,115.55,7511700,103.83
10/09/2007,116.15,117.5,115.32,115.8,6118300,104.06
11/09/2007,116.35,117.78,116.04,117.35,8098700,105.45
12/09/2007,116.95,117.4,115.69,116,6287200,104.23
13/09/2007,116.3,117,115.74,115.95,4802700,104.19
14/09/2007,115.05,116,114.65,115.13,6904400,103.45
17/09/2007,114.7,115.25,114.3,114.52,5022400,102.9
18/09/2007,115,116.78,114.83,116.63,7839500,104.8
19/09/2007,116.9,117.19,115.78,116.67,10311200,104.84
20/09/2007,116.27,117.65,116.2,116.86,5806400,105.01
21/09/2007,117.89,118.1,116.35,116.78,9097300,104.94
24/09/2007,116.9,117.43,115.85,116.25,5734300,104.46
25/09/2007,116.02,117.59,115.79,116.51,7045200,104.69
26/09/2007,116.94,118.08,116.75,117.3,6695200,105.4
27/09/2007,117.5,118.21,117.04,117.71,5834500,105.77
28/09/2007,117.14,118.5,117.1,117.8,7720200,105.85
01/10/2007,117.61,119.5,117.5,119.03,6777300,106.96
02/10/2007,119.31,119.6,118.14,118.36,6911500,106.36
03/10/2007,117.65,117.84,116.28,116.4,7914100,104.59
04/10/2007,116.2,116.75,115,115.69,6177500,103.96
05/10/2007,116.17,116.71,115.47,116.3,5749400,104.5
08/10/2007,116.1,118.23,115.88,117.77,4822900,105.83
09/10/2007,117.85,118.5,116.42,118.3,5670600,106.3
10/10/2007,118,118.8,117.68,118.62,5913800,106.59
11/10/2007,118.99,121.46,117.37,118.05,13018800,106.08
12/10/2007,118.5,118.89,117.28,117.81,5656200,105.86
15/10/2007,999,118.37,116.75,118.03,6267300,106.06
16/10/2007,118.02,119.94,117.5,119.6,11527300,107.47
17/10/2007,118.01,118.01,114.15,115.78,18100500,104.04
18/10/2007,114.82,116.41,114.44,114.8,7736500,103.16
19/10/2007,113.98,114.93,111.8,112.28,10327200,100.89
22/10/2007,110.97,113.88,110.96,113.37,7576900,101.87
23/10/2007,113.78,114.8,113.5,114.68,5562900,103.05
24/10/2007,114.2,114.45,111.68,112.95,8072600,101.49
25/10/2007,113.32,114.4,111.69,112.81,6519900,101.37
26/10/2007,113,114,112.07,113.73,5030300,102.19
29/10/2007,113.9,115.01,113.85,114.8,5103200,103.16
30/10/2007,114.5,114.9,113.75,114.12,4015500,102.55
31/10/2007,999,116.25,113.28,116.12,7216800,104.34
01/11/2007,115.5,116.09,113.32,113.65,7594400,102.12
02/11/2007,114.42,115.15,113.57,114.59,6114800,102.97
05/11/2007,115.11,115.11,112.83,113.4,7155300,101.9
06/11/2007,113.49,113.95,111.67,113.17,7299700,101.69
07/11/2007,113.56,113.64,110.9,111.08,7087000,100.17
08/11/2007,105.65,110.32,103.99,106.11,23092200,95.69
09/11/2007,104.92,104.92,99.27,100.25,18084100,90.4
12/11/2007,101.89,104.19,100.7,101.45,13553600,91.48
13/11/2007,102.73,105.74,102.5,105.27,10777900,94.93
14/11/2007,106.12,106.42,102.84,103.44,8453600,93.28
15/11/2007,103.24,105.64,103.05,103.6,8023600,93.42
